📺央视频道,#genre#
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=bac5a94d63bfe566f40a5adcc3f7ce50&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路44
山东卫视,http://223.95.198.3:8000/hls/29/index.m3u8$IPV4•线路40
山东卫视,http://222.223.41.27:8888/hls/34/index.m3u8$订阅源
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=bf9b7f517ea933966a973fa582f07137&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路48
山东卫视,http://123.14.89.116:8888/hls/26/index.m3u8$订阅源
山东卫视,https://live.264788.xyz/channel/shandongweishi?streamid=0c90580e8be097c73a218656168e35e6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路45
山东卫视,http://222.85.50.27:6070/hls/23/index.m3u8$订阅源
山东卫视,http://60.16.0.36:5757/hls/30/index.m3u8$订阅源
山东卫视,http://61.178.227.57:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路60
山西卫视,http://182.114.48.241:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=db19730d20622f8801f0b4e9ece132ac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路41
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=ee4e9252618099b2505fd3875394a5ba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路45
四川卫视,http://125.43.240.77:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路19
四川卫视,http://223.95.198.3:8000/hls/37/index.m3u8$IPV4•线路35
四川卫视,http://61.178.227.57:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路57
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$订阅源
深圳卫视,http://43.156.8.127:5050/ysp?id=2024061303&pid=600002481&q=fhd$订阅源
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
深圳卫视,http://74.91.26.218:82/live/szwshd.m3u8$IPV4•线路104
深圳卫视,http://111.56.90.5/000000000000/5000000004000007410/1.m3u8$IPV4•线路3
深圳卫视,http://111.56.90.5/000000000000/6000000001000002116/1.m3u8$IPV4•线路2
深圳卫视,http://111.56.90.5/000000000000/1000000005000265028/1.m3u8$IPV4•线路1
深圳卫视,http://111.56.90.5/000000000000/5000000004000007410/index.m3u8$IPV4•线路34
深圳卫视,http://223.95.198.3:8000/hls/23/index.m3u8$IPV4•线路38
深圳卫视,http://144.0.23.4:8085/hls/21/index.m3u8$订阅源
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=9f19de691697b902376432567c77cece&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路46
深圳卫视,http://222.223.41.27:8888/hls/40/index.m3u8$订阅源
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=f12235d6d3e35c15aa302f9ab171b29a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路42
深圳卫视,http://123.14.89.116:8888/hls/28/index.m3u8$订阅源
深圳卫视,http://113.88.211.62:9898/hls/33/index.m3u8$订阅源
三沙卫视,http://198.204.228.26/live/ssws.m3u8$IPV4•线路11
西藏卫视,http://198.204.228.26/live/xzws.m3u8$IPV4•线路11
新疆卫视,http://198.204.228.26/live/xjws.m3u8$IPV4•线路13
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$订阅源

🌊港·澳·台,#genre#
中天新闻,https://a3f1b2.kylintv.tv/live/cti_iphone.m3u8
中天新闻,rtmp://demo2.anj365.com/live/xiangjiaoge-ztxw
中天新闻,http://rihou.cc:555/tv/[SZ]中天新闻
中天新闻,http://rihou.cc:555/tv/[Hk]中天新聞
中天新闻,http://rihou.cc:555/tv/[Bx]中天新闻
中天新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://119.91.7.169:2026/TW.php?id=中天新闻台
中天新闻,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv009$订阅源
翡翠台,http://r.jdshipin.com/GeWKr?id=fct406$LR•IPV4『线路30』
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720$LR•IPV4『线路31』
翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv
明珠台,http://o11.163189.xyz/stream/tvb/mzt/$IPV4•线路2
明珠台,http://r.jdshipin.com/ZQ4kN$IPV4•线路8
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt$IPV4•线路1
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt$IPV4•线路3
明珠台,https://o11.163189.xyz/stream/tvb/mzt/$订阅源
明珠台,http://r.jdshipin.com/jUx8K$IPV4•线路11
明珠台,http://rihou.cc:555/tv/[Pd]无线明珠$订阅源
凤凰中文,http://115.44.140.170:18180/TV00000000000000000008@HHZT
凤凰中文,http://120.238.84.45:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv$订阅源
凤凰中文,http://129.211.14.102:25000/newtv.php?id=fhzw&token=www.9kds.com
凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv$订阅源
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
凤凰中文,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzwhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路22
凤凰中文,https://a3f1b2.kylintv.tv/live/pxna_iphone.m3u8$订阅源
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8$订阅源
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
凤凰资讯,http://115.44.140.170:18180/TV00000000000000000009@HHZT
凤凰资讯,http://129.211.14.102:25000/newtv.php?id=fhzx&token=www.9kds.com
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv$订阅源
凤凰资讯,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhzxhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路22
凤凰资讯,https://a3f1b2.kylintv.tv/live/pxinhd_iphone.m3u8$订阅源
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
凤凰香港,http://115.44.140.170:18180/TV00000000000000000024@HHZT
凤凰香港,http://129.211.14.102:25000/newtv.php?id=fhxg&token=www.9kds.com
凤凰香港,http://vapi.91kds.cc/live2/ifeng.m3u8?id=fhxghd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路18
凤凰香港,https://a3f1b2.kylintv.tv/live/pxhkus_iphone.m3u8$订阅源
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$LR•IPV4『线路1』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$IPV4•线路1
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路2』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』
纬来体育,http://46.38.157.60:53874/proxy/e817c60fff235471.m3u8$IPV4•线路2
纬来育乐,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=纬来育乐$订阅源
无线新闻,http://cdn6.163189.xyz/163189/wxxw$IPV4•线路1
无线新闻,https://cdn6.163189.xyz/163189/wxxw$订阅源
无线新闻,http://r.jdshipin.com/CkuBd$IPV4•线路1
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源
无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源
无线新闻,http://rihou.cc:555/tv/[Pd]无线新闻$本地源
无线新闻,http://rihou.cc:555/tv/[PL]无线新闻$本地源
无线新闻,http://api.mytv666.top/api/hk.php?id=6264343831353330323337393639393931616235303439316135313462356130267469643d77696e74763132332669643d3136$订阅源
三立新闻,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立INEW$订阅源
东森综合,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LyqP7JL5zoJwS4YNNznemr_YdtSKhh6NNAwR9PzzP461sjhlssLp3lK6UJ8-tnuwG8CbBxKI1dg3OfG2PGsVIQaseJXA6DBTaS0MuVPFR_aOdPVW3LH5YhV9dtBSNyWyJZiz6NyMdgyeWK4kjvnkBH2wPAT52wt91Db438hm8mDpNXQRutSpHIsBlvrQktzdyMg.m3u8?u=1756878715$IPV4•线路1
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路1』
东森电影,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LykwxMoUHpMM_iP4852Z3fkyk8zLr_cHdtRNfGHcdy6CBHw-Gsla_fUeSZd5w4Wac0uJflUo3jPx-syZub8WoZXN8RiuExRGYFHshahLkcavYsTA0xVX1vv5-7vKJhs-n7zwpfIB1QcisXHnKxS0kd5Hze8xeJra-LdG_RCTOfdFcvx03TGauO_eJLMAVKIyz9Q.m3u8?u=1756878715$IPV4•线路2
靖天资讯,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv065$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://120.238.84.45:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://61.184.46.85:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8$IPV4•线路11
CHC家庭影院,http://60.16.0.36:5757/hls/57/index.m3u8$订阅源
CHC动作电影,http://120.238.84.45:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8$IPV4•线路11
CHC动作电影,http://60.16.0.36:5757/hls/58/index.m3u8$订阅源
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
淘电影,http://api.kkhk.itv888.vip:8080/streams/6403327f992/index.m3u8$订阅源
黑莓电影,http://129.211.14.102:25000/newtv.php?id=hmdy&token=www.9kds.com
纬来电影,http://46.38.157.60:53874/proxy/a7de9e9ba71250e9.m3u8$订阅源
靖天映画,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv055$订阅源
靖天戏剧,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058$订阅源
靖天戏剧,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv058$订阅源
经典电影,http://zb.xmzb.xyz/888.php?id=be一一经典电影$订阅源
经典电影,http://113.25.252.226:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
IPTV经典电影,http://113.88.211.62:9898/hls/71/index.m3u8$订阅源
天映经典,https://o11.163189.xyz/stream/live/ccm/$订阅源
天映经典,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2$订阅源
无线星河,https://cdn6.163189.xyz/163189/tvbxh$订阅源
无线星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe$订阅源
无线星河,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe$订阅源
无线星河,http://rihou.cc:555/tv/[PL]无线星贰$本地源
无线星河,http://rihou.cc:555/tv/[Pd]无线星河$本地源
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
星空卫视,http://49.234.31.101:7033/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
龙祥电影,http://free.cnlive.club/channel/67548a4f.m3u8$订阅源
东森洋片,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LyueGr-6I5WurXyVzCPErAn1bIY0Xo0oD4WTTmWvbwk0WlRLAiSKjvvk1qlTgn_rvKqmndIlkvXOsgb2pLGqYWlBY4bum9lzyFDqrQV09sm9mH8Norh0gOkpeKmnKhs7l0EGvOTpy8B5LkIDy-zcVjSoBzBiSy2SqAL9FF4LqSM_pIZGYBuWkuHd68RQGk25yig.m3u8?u=1756878715$订阅源

🏀体育频道,#genre#
广东体育,http://yahao.myqnapcloud.com:4022/udp/239.77.0.112:5146
广东体育,http://pr.19760929.xyz:9688/rtp/239.77.0.112:5146
广东体育,http://hongzhijiaoyu.net:8188/udp/239.77.0.112:5146
广东体育,http://198.204.228.26/live/gdty.m3u8$IPV4•线路18
五星体育,https://live.264788.xyz/channel/wuxingtiyu?streamid=5d17da390f8e4805aae4a71868d4ef6c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$订阅源
劲爆体育,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
辽宁体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnty$订阅源
天津体育,http://ak.cj022.com:10080/hls/6/index.m3u8$订阅源
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8$订阅源
风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760355398&jsbk=d838949ce8ba43fabfa8e16a02449bcf$订阅源
风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760496962&jsbk=5b91869c876cff30aa885075cffa7b45$订阅源
风云足球,http://61.184.46.85:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592$订阅源
风云足球,http://112.234.23.157:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://49.234.31.101:7033/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://120.238.84.45:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
八段锦,webview://https://tyj.wuhan.gov.cn/mas/openapi/pages.do?method=exPlay&appKey=gov&id=141894
八段锦,https://dh5.cntv.qcloudcdn.com/asp/h5e/hls/1200/0303000a/3/default/16f98815d71f47daaee841b0c004ccd2/1200.m3u8
八段锦,webview://https://haokan.baidu.com/v?pd=wisenatural&vid=5976017822360487968
八段锦,webview://https://www.toutiao.com/video/7559407217145922074/
八段锦,webview://https://www.toutiao.com/video/7573111552564396607/?wid=1772116922437
66节回春医疗保健操,webview://https://haokan.baidu.com/v?pd=wisenatural&vid=8532998063232241334
66节回春医疗保健操,webview://https://www.toutiao.com/video/7526795716607181363/
66节回春医疗保健操,webview://https://www.toutiao.com/video/7513287956489093682/

🏛海外新闻,#genre#
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb/playlist.m3u8$订阅源
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/yypdyyctzbcd/playlist.m3u8$订阅源
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/playlist.m3u8$订阅源
CGTN,https://english-livebkali.cgtn.com/live/encgtn.m3u8$订阅源
CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8$订阅源
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv8/b=827008/a=pa4/b=128000/main.m3u8
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/mobile_wifi_main_hd_abr_v2.m3u8
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/mobile_wifi_main_sd_abr_v2.m3u8
BBC News,https://viamotionhsi.netplus.ch/live/eds/bbcworld/browser-HLS8/bbcworld.m3u8
CNN International,https://jmp2.uk/stvp-GBBD8000016N
CNN International,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
DW English,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/master.m3u8
NDTV,https://web-ndtv24x7-uk.akamaized.net/hls/live/2109290/ndtv24x7uk/master.m3u8
CBS News,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_24.m3u8$订阅源
ABC News,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
ABC News,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_3_0.m3u8
ABC News,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_6.m3u8
Fox News,http://iptvtree.net:8080/live/7e4b0dbd/1dd755dc3f/1611.ts
Sky News,https://d39chvnxm26pgp.cloudfront.net/v1/master/72588bff830dec7b26d7cbbf5f3c24928aec5c03/cc-sthen6ms4vxgv-stage/WNSFO/ABR.m3u8
i24 news,https://fastly.live.brightcove.com/6386790908112/eu-central-1/5377161796001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiZXJmajYzLmVncmVzcy53YzQ3bTEiLCJhY2NvdW50X2lkIjoiNTM3NzE2MTc5NjAwMSIsImVobiI6ImZhc3RseS5saXZlLmJyaWdodGNvdmUuY29tIiwiaXNzIjoiYmxpdmUtcGxheWJhY2stc291cmNlLWFwaSIsInN1YiI6InBhdGhtYXB0b2tlbiIsImF1ZCI6WyI1Mzc3MTYxNzk2MDAxIl0sImp0aSI6IjYzODY3OTA5MDgxMTIifQ._w5c3EwfnEecDCEpDaKuVz07uuEyUb3vXvQN3svv-oU/chunklist.m3u8
France 24,https://amg00106-france24-amg00106c1-plex-us-6491.playouts.now.amagi.tv/1080p/index.m3u8$订阅源
Press TV,https://live.presstv.ir/hls/presstv.m3u8
Press TV,https://live.presstv.ir/hls/presstv_5_482/index.m3u8
Press TV,https://lenz.splus.ir/PLTV/88888888/224/3221226156/index.m3u8
Press TV,https://cloud.odysee.live/content/26bcbcc342a5b143578f27dbfaf000201f06e417/master.m3u8
Al Jazeera English,https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8
Al Jazeera English,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
Al Jazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/index.m3u8$订阅源
Al Jazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/01.m3u8$订阅源
Al Jazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8$订阅源
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
Tehran TV,https://lenz.splus.ir/PLTV/88888888/224/3221226141/index.m3u8
Mohabat TV,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
Baran TV,https://lenz.splus.ir/PLTV/88888888/224/3221226902/index.m3u8
ITV,http://cdn10.live-tv.od.ua:8081/itvrv/abr/playlist.m3u8$订阅源
TRT World,https://tv-trtworld.medya.trt.com.tr/master_1080.m3u8
RT News,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
RT News,https://rt-glb.rttv.com/live/rtnews/playlist.m3u8$订阅源
Global News,https://live.corusdigitaldev.com/groupb/live/3062d0e3-ed4c-4f47-8482-95648250f4b8/live.isml/.m3u8
NEWSMAX,https://nmx1ota.akamaized.net/hls/live/2107010/Live_1/3.m3u8
BBC Earth,https://aegis-cloudfront-1.tubi.video/bb1fc6ad-9948-42ea-aaf3-20acfcdeecac/playlist.m3u8
BBC Earth,https://amg00793-bbcstudios-amg00793c3-lg-us-2528.playouts.now.amagi.tv/playlist/amg00793-bbcstudios-bbcearta-lgus/playlist.m3u8$订阅源
GB News,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8
GB News,https://rakutenaa-lightning-gbnews-rakuten-ccoa9.amagi.tv/playlist/rakutenAA-lightning-gbnews-rakuten/playlist.m3u8
NHK,https://masterpl.hls.nhkworld.jp/hls/w/live/smarttv.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Tennis Channel,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischnlintl-lggb/playlist.m3u8?ads.deviceid=[DEVICE_ID]&ads.ifa=[IFA]&ads.ifatype=[IFA_TYPE]&ads.lat=[LMT]&ads.donotsell=[DNS]&ads.ua=[UA]&ads.ip=[IP]&ads.gdpr=[GDPR]&ads.gdprconsent=[GDPR_CONSENT]&ads.country=[COUNTRY]&ads.usprivacy=[US_PRIVACY]&ads.appstoreurl=[APP_STOREURL]&ads.bundleid=[APP_BUNDLE]&ads.appname=[APP_NAME]&ads.appversion=[APP_VERSION]&ads.devicetype=[DEVICE_TYPE]&ads.devicemake=[DEVICE_MAKE]&ads.devicemodel=[DEVICE_MODEL]&ads.coppa=0&ads.targetad=[TARGETAD_ALLOWED]&ads.fck=[FCK]&ads.viewsize=[VIEWSIZE]&ads.givn=[NONCE]

🪁动画频道,#genre#
少儿动画,http://114.252.114.191:8899/hls/32/index.m3u8$订阅源
卡酷动画,http://198.204.228.26/live/btvkk.m3u8$订阅源
动漫秀场,http://60.16.0.36:5757/hls/53/index.m3u8$订阅源
金鹰卡通,https://live.264788.xyz/channel/jinyingkatong?streamid=6bd8e7571b60048f177f05de68f25f68&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路11
金鹰卡通,https://live.264788.xyz/channel/jinyingkatong?streamid=df19588f986fb1a623be21b3582008fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路14
金鹰卡通,http://113.241.133.180:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,https://live.264788.xyz/channel/jinyingkatong?streamid=790415358c6e852c799a2352d86cd719&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路9
黑莓动画,http://129.211.14.102:25000/newtv.php?id=hmdh&token=www.9kds.com
炫动卡通,https://live.264788.xyz/channel/hahaxuandong?streamid=a6d62b84ef0ba02ea4216286b3e49b2c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路5
24H国漫热播,https://www.goodiptv.club/yy/1353937086$订阅源
浙江少儿,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8$订阅源
浙江少儿,https://zwebl02.cztv.com/live/channel081080Pnew.m3u8?auth_key=2524708799-ca798ce95dda85537a46f2eb5be537be-0-668e5a5a00e74f14f426cc55210a4ff9$订阅源
浙江少儿,http://ali-xwl.cztv.com/live/channel08720Plxw.m3u8$订阅源
海绵宝宝,https://live.metshop.top/douyu/3949681$订阅源
经典动漫,https://www.goodiptv.club/yy/24180320$订阅源
漫画解说,https://yylunbo.ottiptv.cc/yy/1382735568$订阅源
漫画解说,https://www.goodiptv.club/douyu/5907076$订阅源

🎵音乐频道,#genre#
风云音乐,http://112.234.23.157:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云音乐,http://120.238.84.45:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0

🕘️更新时间,#genre#
2026-04-29 16:53:07,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd$订阅源
